35993994;1872490
1857091;3007545
2855801;2447514
27492691;1659243
1158872;1543809
3122388;3122800
1906492;1905515
27013904;4029976
1029;2225408
9105;810934
14974;2160460
14974;1009462
27465;144547
27465;1008236
52752;1696949
52752;22469509
69374;514960
144547;27465
144547;514960
144547;810934
149151;408032
149151;361659
214650;6116986
214650;4188580
214650;977620
214650;5314378
214650;4193472
214650;2869189
214650;767588
214650;3529578
214650;810934
241642;4935428
263595;5254476
286825;1287696
286825;3529578
348979;4800467
361659;149151
408032;149151
408032;607946
408032;810934
514960;69374
514960;144547
514960;1009462
514960;810934
561976;1009462
563397;4785327
563397;9061260
563397;18867509
563397;11079706
563397;21016174
563397;6764392
563397;966063
563397;3022323
569661;28219501
607667;3205057
607667;5555967
607667;1696949
607667;4779177
607667;1329728
607667;1324913
607667;6764392
607667;3823259
607667;5261523
607667;20459822
607667;2453939
607667;3022323
607667;2869189
607667;1009462
607667;1071644
607946;810934
607946;408032
730201;1009462
735954;6116986
735954;3065473
735954;8521508
735954;9639500
735954;13259466
767588;2869189
767588;926221
767588;1016362
767588;214650
767588;1009462
767588;810934
767588;1071644
810934;2225408
810934;1590287
810934;144547
810934;3022323
810934;2869189
810934;1222017
810934;926221
810934;607946
810934;1016362
810934;214650
810934;767588
810934;1009462
810934;514960
810934;1071644
810934;9105
810934;865162
810934;408032
840124;11567598
840124;5435440
845170;8338498
865162;1699488
865162;1222017
865162;1009462
865162;810934
884747;4800467
884747;1612160
926221;1260471
926221;1222017
926221;767588
926221;810934
926221;1071644
960271;9639500
960271;5150975
966063;563397
966063;3022323
973558;1696949
973558;2315742
973558;12791209
977620;12757007
977620;214650
1008236;3816669
1008236;2320847
1008236;4089478
1008236;27465
1008236;2869189
1008236;1009462
1008657;1009462
1009462;6116986
1009462;1696949
1009462;4250178
1009462;730201
1009462;1324913
1009462;14974
1009462;1260471
1009462;5892219
1009462;4425490
1009462;2938483
1009462;5314378
1009462;3022323
1009462;561976
1009462;1008236
1009462;1222017
1009462;1008657
1009462;607667
1009462;767588
1009462;514960
1009462;810934
1009462;1071644
1009462;865162
1016362;1510583
1016362;1222017
1016362;767588
1016362;810934
1016362;1071644
1071644;2225408
1071644;1260471
1071644;3022323
1071644;2869189
1071644;1222017
1071644;926221
1071644;1016362
1071644;607667
1071644;767588
1071644;1009462
1071644;810934
1158872;1543809
1222017;1590287
1222017;1260471
1222017;2869189
1222017;926221
1222017;1016362
1222017;1009462
1222017;810934
1222017;1071644
1222017;865162
1260471;3765605
1260471;5477262
1260471;3065473
1260471;1696949
1260471;5042302
1260471;2225408
1260471;4935428
1260471;1324913
1260471;2300574
1260471;5314378
1260471;3022323
1260471;2762626
1260471;2869189
1260471;1222017
1260471;926221
1260471;1009462
1260471;1071644
1287696;286825
1287696;3344186
1287696;4075437
1287696;4552803
1287696;3529578
1324913;5042302
1324913;3344186
1324913;11079706
1324913;3823259
1324913;5261523
1324913;1260471
1324913;2762626
1324913;2869189
1324913;607667
1324913;1009462
1329728;1696949
1329728;5555967
1329728;3344186
1329728;3124054
1329728;5261523
1329728;5855325
1329728;2938483
1329728;2277587
1329728;2869189
1329728;607667
1414759;1555758
1510583;1699488
1510583;9277869
1510583;2183713
1510583;2869189
1510583;1016362
1555758;1414759
1590287;2453939
1590287;3022323
1590287;1222017
1590287;4553030
1590287;810934
1607230;5477262
1607230;5042302
1607230;5133049
1607230;4753648
1607230;9639500
1607230;5261523
1607230;5855325
1607230;4193472
1607230;2869189
1612160;4800467
1612160;884747
1696949;6116986
1696949;7629880
1696949;3765605
1696949;9743181
1696949;28470999
1696949;3767288
1696949;5133049
1696949;52752
1696949;973558
1696949;3344186
1696949;7327590
1696949;30063343
1696949;1329728
1696949;2117092
1696949;1699488
1696949;4075437
1696949;1260471
1696949;4425490
1696949;15838489
1696949;5501021
1696949;2938483
1696949;3022323
1696949;607667
1696949;1009462
1699488;1696949
1699488;18867509
1699488;1510583
1699488;2869189
1699488;865162
1857091;3007545
1906492;1905515
2079101;2117092
2117092;2587635
2117092;7400591
2117092;20321646
2117092;1696949
2117092;6265853
2117092;2079101
2117092;20459822
2117092;3022323
2117092;14121270
2132160;2109900
2160460;14974
2183713;1510583
2183713;3529578
2220638;3406346
2220638;2521894
2220638;2315742
2220638;2529135
2220638;7093251
2220638;12791209
2225408;4785327
2225408;9061260
2225408;3205057
2225408;3344186
2225408;1260471
2225408;4193472
2225408;3022323
2225408;2277587
2225408;2869189
2225408;1029
2225408;810934
2225408;1071644
2277587;2225408
2277587;3344186
2277587;4935428
2277587;1329728
2277587;4193472
2277587;3022323
2277587;2869189
2281137;21208173
2300574;1260471
2315742;3406346
2315742;973558
2315742;7629880
2315742;2220638
2315742;20321646
2315742;2521894
2315742;15789504
2315742;4615089
2315742;5261523
2315742;8697882
2315742;2529135
2315742;4425490
2315742;2938483
2315742;2869189
2315742;12791209
2320847;30907706
2320847;1008236
2416332;3823259
2417010;3345993
2433678;3234003
2453939;1590287
2453939;21016174
2453939;3823259
2453939;607667
2467475;3529578
2485186;5477946
2485186;6116986
2485186;4188580
2485186;4075437
2485186;4425490
2485186;5011514
2521894;3406346
2521894;2220638
2521894;2315742
2521894;15789504
2521894;8697882
2521894;2529135
2521894;12791209
2529135;3406346
2529135;2220638
2529135;2521894
2529135;2315742
2529135;15789504
2529135;4425490
2529135;12791209
2529135;3345993
2587635;4075437
2587635;5042302
2587635;3124054
2587635;5494017
2587635;2117092
2602702;4089478
2619023;5153469
2665705;7093251
2695910;4648241
2760817;2749085
2762626;3484477
2762626;5042302
2762626;3124054
2762626;1324913
2762626;1260471
2808733;3344186
2808733;6049062
2808733;2971899
2808733;17236081
2808733;21208173
2808733;4935428
2808733;20459822
2808733;12389171
2808733;15956312
2822116;3837660
2855801;14167142
2855801;2447514
2869189;3344186
2869189;1607230
2869189;4075437
2869189;4779177
2869189;2225408
2869189;5555967
2869189;2315742
2869189;1329728
2869189;1699488
2869189;1324913
2869189;1260471
2869189;4425490
2869189;5011514
2869189;2938483
2869189;4193472
2869189;3022323
2869189;1510583
2869189;2277587
2869189;1008236
2869189;1222017
2869189;14153175
2869189;607667
2869189;214650
2869189;767588
2869189;3529578
2869189;810934
2869189;1071644
2894454;6116986
2894454;7761011
2938483;1696949
2938483;4545420
2938483;2315742
2938483;1329728
2938483;3620397
2938483;2869189
2938483;14006335
2938483;1009462
2971899;28470999
2971899;2808733
2971899;11079706
2971899;3044186
2971899;3823259
2971899;7687267
2971899;15956312
2973239;2973241
2973241;2973239
2996470;8589611
3022323;3344186
3022323;3406346
3022323;1696949
3022323;4301021
3022323;2225408
3022323;1590287
3022323;2117092
3022323;15789504
3022323;21016174
3022323;3044186
3022323;1260471
3022323;6438953
3022323;966063
3022323;563397
3022323;2277587
3022323;2869189
3022323;607667
3022323;1009462
3022323;810934
3022323;1071644
3024006;7400591
3024006;20459822
3044186;2971899
3044186;3484477
3044186;3022323
3044186;4149699
3044186;14153175
3065473;735954
3065473;9639500
3065473;4188580
3065473;1260471
3065473;3529578
3085558;14349847
3122388;3122800
3124054;2587635
3124054;4779177
3124054;1329728
3124054;2762626
3143126;5604583
3143126;28470999
3205057;4785327
3205057;2225408
3205057;607667
3234003;4648241
3234003;4785327
3234003;2433678
3234003;3529578
3261429;19272504
3344186;3767288
3344186;2808733
3344186;4301021
3344186;5603906
3344186;7629880
3344186;3765605
3344186;6265853
3344186;4075437
3344186;15838489
3344186;7149792
3344186;4785327
3344186;1696949
3344186;2225408
3344186;7327590
3344186;1329728
3344186;11079706
3344186;1324913
3344186;14384639
3344186;7761219
3344186;10329160
3344186;5892219
3344186;20459822
3344186;4425490
3344186;5501021
3344186;5011514
3344186;1287696
3344186;14349847
3344186;6167210
3344186;4193472
3344186;3022323
3344186;2277587
3344186;2869189
3344186;4227215
3344186;4552803
3344186;14008084
3344186;4227163
3345993;2417010
3345993;15357120
3345993;2529135
3387823;3767288
3387823;10449113
3387823;4425490
3406346;2315742
3406346;2220638
3406346;2521894
3406346;2529135
3406346;7093251
3406346;3022323
3406346;12791209
3461038;18740416
3484477;4301021
3484477;3044186
3484477;4193472
3484477;2762626
3529578;5477262
3529578;3065473
3529578;286825
3529578;4935428
3529578;3234003
3529578;1287696
3529578;4193472
3529578;2183713
3529578;2869189
3529578;2467475
3529578;8655258
3529578;214650
3620397;4779177
3620397;2938483
3765605;5042302
3765605;7629880
3765605;3344186
3765605;30907706
3765605;15838489
3765605;7149792
3765605;1696949
3765605;7327590
3765605;5435440
3765605;4188580
3765605;1260471
3765605;20459822
3765605;4425490
3765605;5011514
3767288;7400591
3767288;4301021
3767288;3344186
3767288;22469509
3767288;4075437
3767288;4779177
3767288;1696949
3767288;3387823
3767288;4425490
3767288;5011514
3767288;4193472
3816669;1008236
3823259;4060173
3823259;2971899
3823259;5494017
3823259;1324913
3823259;2416332
3823259;2453939
3823259;607667
3837660;5280503
3837660;2822116
3920228;14121270
4042206;4800467
4060173;30035966
4060173;9639500
4060173;31913735
4060173;4188580
4060173;3823259
4060173;5314378
4060173;4193472
4060173;6963512
4060173;6995851
4075437;2587635
4075437;6116986
4075437;5133049
4075437;3767288
4075437;7629880
4075437;3344186
4075437;22469509
4075437;7149792
4075437;1696949
4075437;5555967
4075437;4935428
4075437;5261523
4075437;10329160
4075437;6438953
4075437;4425490
4075437;5501021
4075437;5011514
4075437;1287696
4075437;2869189
4075437;5927680
4075437;2485186
4089478;2602702
4089478;4193472
4089478;1008236
4149699;11079706
4149699;3044186
4149699;14008084
4188580;4060173
4188580;3765605
4188580;3065473
4188580;4796612
4188580;5314378
4188580;4193472
4188580;6963512
4188580;2485186
4188580;214650
4188580;5349640
4227163;3344186
4227163;4227215
4227215;3344186
4227215;4227163
4250178;1009462
4301021;6116986
4301021;5042302
4301021;3767288
4301021;5603906
4301021;3344186
4301021;3484477
4301021;6610920
4301021;5261523
4301021;20459822
4301021;4425490
4301021;5314378
4301021;3022323
4330678;4330684
4330684;4330678
4425490;3765605
4425490;6116986
4425490;3767288
4425490;4301021
4425490;2315742
4425490;3344186
4425490;4075437
4425490;1696949
4425490;5555967
4425490;4935428
4425490;3387823
4425490;2529135
4425490;20459822
4425490;5011514
4425490;2869189
4425490;2485186
4425490;1009462
4537603;7607179
4545420;2938483
4552803;3344186
4552803;1287696
4553030;1590287
4579165;25628648
4615089;2315742
4648241;8264065
4648241;30063343
4648241;5261523
4648241;3234003
4648241;20459822
4648241;2695910
4753648;1607230
4753648;5855325
4753648;4193472
4779177;3767288
4779177;3124054
4779177;3620397
4779177;2869189
4779177;607667
4785327;2225408
4785327;5603906
4785327;3344186
4785327;3205057
4785327;9061260
4785327;22469509
4785327;21016174
4785327;3234003
4785327;563397
4785327;4193472
4785327;7761011
4796612;4188580
4800467;348979
4800467;884747
4800467;4042206
4800467;1612160
4826674;5351326
4935428;15838489
4935428;5042302
4935428;2808733
4935428;5603906
4935428;4075437
4935428;241642
4935428;11079706
4935428;5123596
4935428;1260471
4935428;4425490
4935428;9866469
4935428;6167210
4935428;2277587
4935428;3529578
4935428;5351326
5011514;5477262
5011514;7400591
5011514;6116986
5011514;3765605
5011514;3767288
5011514;3344186
5011514;4075437
5011514;7149792
5011514;5555967
5011514;7327590
5011514;4425490
5011514;5501021
5011514;7998260
5011514;5314378
5011514;2869189
5011514;2485186
5042302;6049062
5042302;2587635
5042302;3765605
5042302;1607230
5042302;4301021
5042302;4935428
5042302;1324913
5042302;6610920
5042302;21016174
5042302;5261523
5042302;1260471
5042302;2762626
5123596;4935428
5133049;1607230
5133049;4075437
5133049;1696949
5133049;4193472
5150975;960271
5150975;4193472
5153469;2619023
5231504;22856874
5254476;263595
5261523;4648241
5261523;5042302
5261523;1607230
5261523;4301021
5261523;2315742
5261523;4075437
5261523;1329728
5261523;1324913
5261523;4193472
5261523;607667
5280503;3837660
5314378;4060173
5314378;4301021
5314378;8761801
5314378;22469509
5314378;5555967
5314378;11079706
5314378;4188580
5314378;1260471
5314378;20459822
5314378;5011514
5314378;6963512
5314378;214650
5314378;6995851
5314378;1009462
5349640;4188580
5351326;4826674
5351326;4935428
5435440;3765605
5435440;840124
5477262;1607230
5477262;22469509
5477262;9639500
5477262;1260471
5477262;5011514
5477262;3529578
5477946;5604583
5477946;2485186
5477946;6049062
5477946;28470999
5477946;8264065
5494017;5604583
5494017;2587635
5494017;22469509
5494017;3823259
5501021;10018862
5501021;4075437
5501021;6116986
5501021;5603906
5501021;7629880
5501021;3344186
5501021;22469509
5501021;1696949
5501021;5011514
5501021;6167210
5501021;14008084
5555967;4075437
5555967;1329728
5555967;4425490
5555967;5011514
5555967;5314378
5555967;4193472
5555967;2869189
5555967;607667
5603906;6116986
5603906;15838489
5603906;4301021
5603906;7629880
5603906;3344186
5603906;9743181
5603906;4785327
5603906;4935428
5603906;19272504
5603906;14384639
5603906;10329160
5603906;20459822
5603906;5501021
5603906;6167210
5603906;8263121
5603906;14008084
5604583;5477946
5604583;6049062
5604583;3143126
5604583;8264065
5604583;5494017
5604583;6995851
5855325;6116986
5855325;4753648
5855325;1607230
5855325;20321646
5855325;7327590
5855325;1329728
5855325;14384639
5892219;3344186
5892219;1009462
5927680;4075437
6049062;30035966
6049062;5042302
6049062;5604583
6049062;5477946
6049062;28470999
6049062;2808733
6116986;14167142
6116986;4075437
6116986;4075437
6116986;2485186
6116986;4301021
6116986;5855325
6116986;5603906
6116986;735954
6116986;7149792
6116986;1696949
6116986;4425490
6116986;5501021
6116986;5011514
6116986;2894454
6116986;214650
6116986;1009462
6167210;5603906
6167210;7629880
6167210;3344186
6167210;4935428
6167210;21016174
6167210;10329160
6167210;20459822
6167210;5501021
6167210;8751534
6167210;6782276
6265853;3344186
6265853;2117092
6265853;8655258
6438953;4075437
6438953;12389171
6438953;3022323
6450677;15208325
6610920;5042302
6610920;4301021
6610920;30907706
6764392;563397
6764392;607667
6782276;6167210
6963512;4060173
6963512;4188580
6963512;5314378
6995851;5604583
6995851;4060173
6995851;5314378
6995851;7695664
7059620;21016174
7093251;2665705
7093251;3406346
7093251;2220638
7149792;3765605
7149792;6116986
7149792;3344186
7149792;4075437
7149792;5011514
7149792;7695664
7228593;15838489
7327590;3765605
7327590;5855325
7327590;3344186
7327590;1696949
7327590;5011514
7327590;10299849
7400591;3767288
7400591;7629880
7400591;22469509
7400591;2117092
7400591;19272504
7400591;21016174
7400591;3024006
7400591;10329160
7400591;5011514
7400591;4193472
7607179;4537603
7629880;10449113
7629880;7400591
7629880;3765605
7629880;2315742
7629880;5603906
7629880;3344186
7629880;22469509
7629880;4075437
7629880;15838489
7629880;1696949
7629880;10329160
7629880;20459822
7629880;5501021
7629880;14349847
7629880;6167210
7687267;2971899
7687267;11079706
7695664;7149792
7695664;6995851
7706558;9639500
7761011;9061260
7761011;4785327
7761011;2894454
7761011;14121270
7761011;14153175
7761219;3344186
7998260;5011514
7998260;14121270
8061457;9639500
8263121;5603906
8263121;10299849
8264065;5477946
8264065;4648241
8264065;5604583
8338498;845170
8521508;735954
8524416;19500596
8589611;2996470
8655258;3529578
8697882;2315742
8697882;2521894
8751534;6167210
8761801;21016174
8761801;5314378
8914332;34023765
9061260;2225408
9061260;4785327
9061260;563397
9061260;7761011
9277869;17512697
9277869;1510583
9381730;20459822
9559806;12807718
9639500;960271
9639500;5477262
9639500;10018862
9639500;4060173
9639500;7706558
9639500;3065473
9639500;1607230
9639500;735954
9639500;8061457
9639500;14349847
9743181;5603906
9743181;22469509
9743181;1696949
9743181;11079706
9866469;4935428
10018862;9639500
10018862;5501021
10299849;22469509
10299849;7327590
10299849;8263121
10299849;14008084
10329160;7400591
10329160;5603906
10329160;7629880
10329160;3344186
10329160;4075437
10329160;13378824
10329160;11079706
10329160;6167210
10329160;14008084
10449113;7629880
10449113;3387823
11079706;3344186
11079706;2971899
11079706;9743181
11079706;4935428
11079706;1324913
11079706;10329160
11079706;20459822
11079706;7687267
11079706;5314378
11079706;563397
11079706;4149699
11147081;22000994
11567598;840124
11696502;23053279
12389171;28470999
12389171;2808733
12389171;6438953
12704444;12704462
12704462;12704444
12757007;977620
12791209;2315742
12791209;3406346
12791209;973558
12791209;2220638
12791209;2521894
12791209;2529135
12807718;15669021
12807718;9559806
12988931;19568794
13259466;30035966
13259466;735954
13378824;10329160
14006335;2938483
14008084;15838489
14008084;5603906
14008084;3344186
14008084;10329160
14008084;5501021
14008084;4149699
14008084;10299849
14121270;2117092
14121270;7998260
14121270;7761011
14121270;3920228
14153175;3044186
14153175;2869189
14153175;7761011
14167142;6116986
14167142;2855801
14349847;7629880
14349847;3344186
14349847;22469509
14349847;9639500
14349847;3085558
14384639;5855325
14384639;5603906
14384639;3344186
14384639;22469509
15208325;6450677
15357120;3345993
15669021;12807718
15789504;2315742
15789504;2521894
15789504;2529135
15789504;3022323
15838489;3765605
15838489;5603906
15838489;7629880
15838489;3344186
15838489;1696949
15838489;4935428
15838489;20459822
15838489;7228593
15838489;14008084
15956312;21208173
15956312;2971899
15956312;28470999
15956312;2808733
15956312;29837265
16076643;36362671
17236081;2808733
17512697;9277869
18740416;3461038
18867509;1699488
18867509;563397
19272504;7400591
19272504;5603906
19272504;3261429
19500596;8524416
19568794;12988931
20321646;2315742
20321646;5855325
20321646;22469509
20321646;2117092
20321646;20459822
20459822;3765605
20459822;2808733
20459822;9381730
20459822;15838489
20459822;4648241
20459822;4301021
20459822;5603906
20459822;7629880
20459822;3344186
20459822;20321646
20459822;11079706
20459822;2117092
20459822;21016174
20459822;3024006
20459822;4425490
20459822;6167210
20459822;5314378
20459822;607667
21016174;7059620
21016174;5042302
21016174;7400591
21016174;8761801
21016174;22469509
21016174;4785327
21016174;20459822
21016174;2453939
21016174;6167210
21016174;563397
21016174;3022323
21208173;2281137
21208173;2808733
21208173;15956312
22000994;11147081
22469509;5477262
22469509;4075437
22469509;7400591
22469509;3767288
22469509;7629880
22469509;52752
22469509;9743181
22469509;20321646
22469509;4785327
22469509;5494017
22469509;14384639
22469509;21016174
22469509;5501021
22469509;14349847
22469509;5314378
22469509;10299849
22856874;5231504
23053279;11696502
25628648;4579165
27013904;4029976
27492691;1659243
27883850;28733101
28219501;569661
28470999;33889490
28470999;6049062
28470999;5477946
28470999;2971899
28470999;3143126
28470999;1696949
28470999;12389171
28470999;15956312
28733101;27883850
29837265;30907706
29837265;15956312
30035966;6049062
30035966;4060173
30035966;13259466
30063343;4648241
30063343;1696949
30907706;33889490
30907706;3765605
30907706;2320847
30907706;29837265
30907706;6610920
31913735;4060173
33889490;28470999
33889490;30907706
34023765;8914332
35993994;1872490
36362671;16076643
